application_id,customer_id,broker_id,brand,application_channel,submitted_date,loan_amount,property_value,lvr,interest_rate,approved,lvr_bin,rate_bin,month
9272,4089,298,Lendi,Online,2024-07-23,91827.0,124578.0,0.7371044646727352,4.85,1,"(0.7, 0.75]","(4.5, 5.0]",7
9273,9224,248,Smartline,Broker,2024-12-24,209042.0,290168.0,0.7204171376581843,5.08,1,"(0.7, 0.75]","(5.0, 5.5]",12
9274,8400,165,Lendi,Broker,2019-03-25,237817.0,390917.0,0.6083567611539022,3.93,1,"(0.6, 0.65]","(3.5, 4.0]",3
9275,1938,312,Lendi,Online,2019-05-18,103821.0,170113.0,0.6103060906573866,4.58,1,"(0.6, 0.65]","(4.5, 5.0]",5
9276,1147,71,Mortgage Choice,Broker,2017-04-23,227235.0,295605.0,0.7687116253108033,4.08,1,"(0.75, 0.8]","(4.0, 4.5]",4
9277,5153,231,Mortgage Choice,Online,2017-06-23,155996.0,207802.0,0.7506953734805247,3.95,0,"(0.75, 0.8]","(3.5, 4.0]",6
9278,4300,55,Loan Market,Broker,2019-10-08,698918.0,780087.0,0.8959487851995995,4.73,1,"(0.85, 0.9]","(4.5, 5.0]",10
9279,8119,473,Lendi,Online,2022-10-23,257212.0,378826.0,0.6789713483235047,4.36,1,"(0.65, 0.7]","(4.0, 4.5]",10
9280,8635,182,Lendi,Broker,2018-09-29,168032.0,236484.0,0.7105427851355695,3.85,1,"(0.7, 0.75]","(3.5, 4.0]",9
9281,7760,22,Lendi,Broker,2021-04-09,162601.0,181402.0,0.8963572617721965,4.64,1,"(0.85, 0.9]","(4.5, 5.0]",4
9282,7954,283,Aussie,Online,2017-02-01,162452.0,264423.0,0.6143641059968309,4.17,0,"(0.6, 0.65]","(4.0, 4.5]",2
9283,4785,105,Smartline,Online,2018-05-12,426420.0,537872.0,0.7927908498676265,4.42,1,"(0.75, 0.8]","(4.0, 4.5]",5
9284,9025,175,Loan Market,Online,2023-02-21,522828.0,829236.0,0.6304936109864984,4.79,1,"(0.6, 0.65]","(4.5, 5.0]",2
9285,1462,294,Aussie,Online,2018-06-12,488493.0,552644.0,0.8839198471348644,5.26,0,"(0.85, 0.9]","(5.0, 5.5]",6
9286,1160,368,Smartline,Online,2023-10-25,480542.0,700063.0,0.6864267930171999,4.41,0,"(0.65, 0.7]","(4.0, 4.5]",10
9287,387,39,Loan Market,Online,2021-02-21,147793.0,175063.0,0.8442275066690277,5.08,1,"(0.8, 0.85]","(5.0, 5.5]",2
9288,7193,399,Mortgage Choice,Online,2021-03-01,190554.0,218181.0,0.8733757751591569,5.0,1,"(0.85, 0.9]","(4.5, 5.0]",3
9289,9911,375,Lendi,Broker,2024-08-03,486504.0,569607.0,0.8541046721687058,4.21,1,"(0.85, 0.9]","(4.0, 4.5]",8
9290,4776,450,Lendi,Online,2021-07-02,114992.0,149911.0,0.7670684606199678,5.16,1,"(0.75, 0.8]","(5.0, 5.5]",7
9291,3410,445,Mortgage Choice,Broker,2017-01-24,391063.0,438399.0,0.892025301152603,5.2,1,"(0.85, 0.9]","(5.0, 5.5]",1
9292,690,60,Aussie,Online,2023-05-27,172424.0,214730.0,0.8029804871233642,4.56,1,"(0.8, 0.85]","(4.5, 5.0]",5
9293,7029,392,Aussie,Broker,2023-06-14,259608.0,310594.0,0.8358435771457272,5.65,1,"(0.8, 0.85]","(5.5, 6.5]",6
9294,7263,300,Lendi,Broker,2017-10-31,308858.0,458766.0,0.6732364647772503,4.21,1,"(0.65, 0.7]","(4.0, 4.5]",10
9295,5665,299,Loan Market,Broker,2018-09-23,260735.0,359381.0,0.725511365375465,4.25,1,"(0.7, 0.75]","(4.0, 4.5]",9
9296,6767,390,Mortgage Choice,Online,2021-09-13,401465.0,515058.0,0.7794559059368071,5.04,1,"(0.75, 0.8]","(5.0, 5.5]",9
9297,9362,212,Loan Market,Broker,2017-02-07,302393.0,469742.0,0.643742735373886,4.17,1,"(0.6, 0.65]","(4.0, 4.5]",2
9298,953,155,Smartline,Online,2023-08-31,227991.0,256251.0,0.8897175035414496,5.14,1,"(0.85, 0.9]","(5.0, 5.5]",8
9299,6143,173,Loan Market,Broker,2019-01-15,111366.0,175958.0,0.6329123995498925,3.48,1,"(0.6, 0.65]","(3.0, 3.5]",1
9300,5968,23,Aussie,Broker,2021-05-24,199336.0,243135.0,0.8198572809344603,4.91,1,"(0.8, 0.85]","(4.5, 5.0]",5
9301,7206,240,Lendi,Broker,2017-03-23,184163.0,298285.0,0.6174061719496454,4.38,0,"(0.6, 0.65]","(4.0, 4.5]",3
9302,2485,488,Aussie,Broker,2020-02-16,135116.0,214201.0,0.6307907059257426,4.76,1,"(0.6, 0.65]","(4.5, 5.0]",2
9303,1855,209,Lendi,Broker,2022-01-19,447464.0,568569.0,0.787000346483892,4.29,1,"(0.75, 0.8]","(4.0, 4.5]",1
9304,3232,122,Smartline,Online,2017-02-19,200518.0,272537.0,0.7357459721065397,4.89,1,"(0.7, 0.75]","(4.5, 5.0]",2
9305,2598,253,Mortgage Choice,Broker,2024-06-09,90947.0,151302.0,0.6010958216018295,4.26,1,"(0.6, 0.65]","(4.0, 4.5]",6
9306,7830,141,Smartline,Online,2022-10-23,349675.0,486945.0,0.7180995800347062,4.77,1,"(0.7, 0.75]","(4.5, 5.0]",10
9307,8187,452,Loan Market,Broker,2024-07-05,495367.0,733848.0,0.6750267085281966,4.42,1,"(0.65, 0.7]","(4.0, 4.5]",7
9308,3984,340,Lendi,Online,2020-02-04,252403.0,292989.0,0.8614760281102704,4.8,1,"(0.85, 0.9]","(4.5, 5.0]",2
9309,6964,362,Loan Market,Online,2021-06-11,482256.0,593599.0,0.8124272446550618,4.74,1,"(0.8, 0.85]","(4.5, 5.0]",6
9310,6685,320,Aussie,Broker,2024-06-24,456608.0,555991.0,0.8212507036984411,4.77,1,"(0.8, 0.85]","(4.5, 5.0]",6
9311,657,153,Lendi,Online,2021-11-23,367514.0,415136.0,0.8852857858629462,4.16,0,"(0.85, 0.9]","(4.0, 4.5]",11
9312,7744,381,Lendi,Broker,2023-08-01,349300.0,429666.0,0.8129570410504904,4.75,1,"(0.8, 0.85]","(4.5, 5.0]",8
9313,6840,214,Lendi,Broker,2021-08-07,170755.0,263441.0,0.6481716968884874,4.09,1,"(0.6, 0.65]","(4.0, 4.5]",8
9314,9989,308,Aussie,Broker,2019-10-11,199351.0,226228.0,0.8811950775324009,4.93,1,"(0.85, 0.9]","(4.5, 5.0]",10
9315,6313,48,Loan Market,Online,2023-02-11,215486.0,339920.0,0.6339315132972464,5.1,1,"(0.6, 0.65]","(5.0, 5.5]",2
9316,7939,317,Aussie,Broker,2017-06-03,275207.0,418386.0,0.6577825261839545,4.93,1,"(0.65, 0.7]","(4.5, 5.0]",6
9317,9955,17,Aussie,Broker,2024-12-11,246551.0,359643.0,0.685543719744302,4.69,1,"(0.65, 0.7]","(4.5, 5.0]",12
9318,6177,296,Loan Market,Online,2022-12-06,117383.0,179889.0,0.6525301713834643,3.8,1,"(0.65, 0.7]","(3.5, 4.0]",12
9319,3286,331,Aussie,Broker,2023-05-04,153012.0,252705.0,0.6054965275716745,3.99,1,"(0.6, 0.65]","(3.5, 4.0]",5
9320,9778,345,Aussie,Online,2024-11-24,261835.0,354912.0,0.7377462582273916,4.43,0,"(0.7, 0.75]","(4.0, 4.5]",11
9321,5560,69,Lendi,Online,2023-04-22,338320.0,419549.0,0.8063897184834191,5.14,1,"(0.8, 0.85]","(5.0, 5.5]",4
9322,3564,85,Aussie,Online,2017-06-20,236232.0,325224.0,0.7263670577817135,4.8,1,"(0.7, 0.75]","(4.5, 5.0]",6
9323,4585,282,Aussie,Broker,2018-09-09,331695.0,494748.0,0.6704322200392927,5.03,1,"(0.65, 0.7]","(5.0, 5.5]",9
9324,4818,208,Loan Market,Online,2018-07-02,269801.0,311955.0,0.864871535958712,5.1,1,"(0.85, 0.9]","(5.0, 5.5]",7
9325,5042,440,Lendi,Online,2020-04-23,439590.0,613533.0,0.7164895775777342,4.86,1,"(0.7, 0.75]","(4.5, 5.0]",4
9326,6183,40,Aussie,Broker,2022-04-10,179280.0,210505.0,0.8516662312059096,5.01,0,"(0.85, 0.9]","(5.0, 5.5]",4
9327,8027,469,Lendi,Online,2024-07-12,428770.0,656063.0,0.6535500401638258,4.53,0,"(0.65, 0.7]","(4.5, 5.0]",7
9328,3245,496,Aussie,Broker,2024-06-07,241136.0,344473.0,0.7000142246271841,3.88,0,"(0.7, 0.75]","(3.5, 4.0]",6
9329,1041,96,Aussie,Online,2023-09-24,188826.0,224512.0,0.8410508124287344,4.68,1,"(0.8, 0.85]","(4.5, 5.0]",9
9330,2274,452,Loan Market,Online,2024-08-18,322073.0,528740.0,0.6091330332488558,4.67,1,"(0.6, 0.65]","(4.5, 5.0]",8
9331,3630,486,Smartline,Broker,2021-05-31,527992.0,602629.0,0.8761476795839563,5.54,1,"(0.85, 0.9]","(5.5, 6.5]",5
9332,2115,250,Mortgage Choice,Broker,2017-05-26,723354.0,1006102.0,0.718966864194684,4.43,1,"(0.7, 0.75]","(4.0, 4.5]",5
9333,7365,373,Lendi,Broker,2023-12-13,429033.0,480228.0,0.8933943876658588,5.36,1,"(0.85, 0.9]","(5.0, 5.5]",12
9334,1678,136,Aussie,Broker,2017-09-19,348261.0,429735.0,0.8104087402701665,4.57,0,"(0.8, 0.85]","(4.5, 5.0]",9
9335,3095,73,Lendi,Broker,2020-02-24,416486.0,470702.0,0.8848188450442106,4.8,1,"(0.85, 0.9]","(4.5, 5.0]",2
9336,9191,301,Lendi,Online,2021-06-16,107673.0,173704.0,0.6198648275226822,3.48,1,"(0.6, 0.65]","(3.0, 3.5]",6
9337,5874,273,Mortgage Choice,Broker,2017-12-11,238499.0,292062.0,0.8166040087378708,5.31,1,"(0.8, 0.85]","(5.0, 5.5]",12
9338,2285,169,Lendi,Broker,2022-06-22,45687.0,52962.0,0.8626373626373627,5.03,1,"(0.85, 0.9]","(5.0, 5.5]",6
9339,5053,333,Lendi,Broker,2020-02-06,368686.0,411356.0,0.896269897606939,4.7,1,"(0.85, 0.9]","(4.5, 5.0]",2
9340,7063,393,Aussie,Broker,2022-06-16,131784.0,216032.0,0.6100207376684935,5.05,1,"(0.6, 0.65]","(5.0, 5.5]",6
9341,1590,198,Smartline,Broker,2021-04-30,553734.0,886055.0,0.6249431468701153,4.34,1,"(0.6, 0.65]","(4.0, 4.5]",4
9342,9354,347,Loan Market,Online,2018-05-29,222528.0,271539.0,0.8195065902135605,5.37,1,"(0.8, 0.85]","(5.0, 5.5]",5
9343,2521,106,Lendi,Broker,2019-08-03,224685.0,367325.0,0.6116790308310079,3.8,1,"(0.6, 0.65]","(3.5, 4.0]",8
9344,4649,101,Lendi,Online,2018-12-14,276368.0,458010.0,0.6034104058863343,4.81,1,"(0.6, 0.65]","(4.5, 5.0]",12
9345,5730,359,Smartline,Online,2017-08-03,176617.0,231319.0,0.7635213709206766,5.07,1,"(0.75, 0.8]","(5.0, 5.5]",8
9346,695,235,Lendi,Broker,2021-07-09,412969.0,544211.0,0.7588398617448012,4.64,0,"(0.75, 0.8]","(4.5, 5.0]",7
9347,7808,280,Mortgage Choice,Online,2020-09-04,246052.0,313822.0,0.7840495567551032,4.57,0,"(0.75, 0.8]","(4.5, 5.0]",9
9348,3684,329,Aussie,Online,2018-08-27,297482.0,492337.0,0.6042243422696243,4.01,1,"(0.6, 0.65]","(4.0, 4.5]",8
9349,6705,377,Mortgage Choice,Broker,2024-11-25,209723.0,279262.0,0.7509901096461388,5.1,1,"(0.75, 0.8]","(5.0, 5.5]",11
9350,7369,106,Lendi,Online,2019-02-11,141074.0,205646.0,0.6860041041401242,4.24,0,"(0.65, 0.7]","(4.0, 4.5]",2
9351,1972,395,Aussie,Broker,2018-11-01,460142.0,556521.0,0.8268187543686581,3.9,1,"(0.8, 0.85]","(3.5, 4.0]",11
9352,9696,35,Smartline,Online,2019-12-17,110328.0,156613.0,0.7044625925050921,5.03,1,"(0.7, 0.75]","(5.0, 5.5]",12
9353,8056,157,Loan Market,Online,2018-07-13,225745.0,319310.0,0.7069775453321224,4.68,1,"(0.7, 0.75]","(4.5, 5.0]",7
9354,4219,392,Aussie,Online,2020-11-26,206233.0,258999.0,0.7962694836659601,4.66,1,"(0.75, 0.8]","(4.5, 5.0]",11
9355,1869,273,Mortgage Choice,Broker,2023-03-20,365416.0,457800.0,0.7982000873743993,4.63,1,"(0.75, 0.8]","(4.5, 5.0]",3
9356,1672,455,Lendi,Online,2018-04-20,531970.0,861503.0,0.6174905949253804,5.33,1,"(0.6, 0.65]","(5.0, 5.5]",4
9357,9275,396,Smartline,Broker,2020-02-06,176529.0,224078.0,0.7878015690964754,4.63,1,"(0.75, 0.8]","(4.5, 5.0]",2
9358,1729,240,Lendi,Broker,2019-05-13,253469.0,317887.0,0.79735566411964,4.61,1,"(0.75, 0.8]","(4.5, 5.0]",5
9359,7633,207,Lendi,Broker,2019-03-23,327773.0,444585.0,0.7372560927606644,4.5,1,"(0.7, 0.75]","(4.0, 4.5]",3
9360,6404,245,Lendi,Online,2023-02-06,462736.0,545448.0,0.8483595136474971,4.59,1,"(0.8, 0.85]","(4.5, 5.0]",2
9361,6093,93,Mortgage Choice,Online,2017-06-26,53188.0,88245.0,0.6027310329197122,4.18,0,"(0.6, 0.65]","(4.0, 4.5]",6
9362,2143,109,Lendi,Broker,2018-05-02,648552.0,728291.0,0.8905121716456746,5.09,1,"(0.85, 0.9]","(5.0, 5.5]",5
9363,9341,306,Smartline,Broker,2023-09-28,224403.0,314816.0,0.712806845903639,4.39,1,"(0.7, 0.75]","(4.0, 4.5]",9
9364,6185,114,Mortgage Choice,Broker,2018-11-23,492338.0,632249.0,0.7787090212874991,3.98,1,"(0.75, 0.8]","(3.5, 4.0]",11
9365,6011,24,Aussie,Broker,2024-03-07,95760.0,156907.0,0.6102978197276093,3.79,1,"(0.6, 0.65]","(3.5, 4.0]",3
9366,254,293,Mortgage Choice,Broker,2017-09-25,571084.0,702726.0,0.812669518418274,5.03,1,"(0.8, 0.85]","(5.0, 5.5]",9
9367,4103,462,Loan Market,Online,2019-02-24,363394.0,476201.0,0.7631105352571708,4.2,0,"(0.75, 0.8]","(4.0, 4.5]",2
9368,3543,252,Aussie,Online,2023-09-02,265777.0,299262.0,0.8881080792081855,5.12,0,"(0.85, 0.9]","(5.0, 5.5]",9
9369,2776,267,Loan Market,Broker,2023-07-30,113776.0,156552.0,0.7267617149573304,5.1,1,"(0.7, 0.75]","(5.0, 5.5]",7
9370,7679,355,Lendi,Online,2019-03-25,187753.0,229931.0,0.8165623600123515,5.02,1,"(0.8, 0.85]","(5.0, 5.5]",3
9371,6213,209,Lendi,Broker,2023-05-06,135765.0,218178.0,0.6222671396749443,4.42,0,"(0.6, 0.65]","(4.0, 4.5]",5
9372,4638,443,Aussie,Broker,2020-06-23,68660.0,110856.0,0.6193620552789204,4.39,1,"(0.6, 0.65]","(4.0, 4.5]",6
9373,6035,55,Loan Market,Online,2020-04-16,405860.0,458753.0,0.884702661344994,5.0,0,"(0.85, 0.9]","(4.5, 5.0]",4
9374,8458,27,Lendi,Online,2019-12-27,370920.0,548705.0,0.6759916530740562,4.46,1,"(0.65, 0.7]","(4.0, 4.5]",12
9375,6477,492,Loan Market,Broker,2017-10-04,516530.0,591186.0,0.8737182544918182,4.45,1,"(0.85, 0.9]","(4.0, 4.5]",10
9376,3149,323,Loan Market,Broker,2020-05-16,268030.0,427967.0,0.6262866062102919,4.32,0,"(0.6, 0.65]","(4.0, 4.5]",5
9377,3360,444,Aussie,Broker,2017-11-03,330590.0,417770.0,0.7913205830959619,5.1,0,"(0.75, 0.8]","(5.0, 5.5]",11
9378,1005,2,Smartline,Broker,2021-04-23,359172.0,469215.0,0.7654742495444519,5.12,0,"(0.75, 0.8]","(5.0, 5.5]",4
9379,4718,68,Mortgage Choice,Broker,2018-09-23,461410.0,518523.0,0.8898544519722366,4.87,0,"(0.85, 0.9]","(4.5, 5.0]",9
9380,3272,402,Smartline,Online,2024-01-30,210017.0,291204.0,0.7212023186494692,4.78,1,"(0.7, 0.75]","(4.5, 5.0]",1
9381,210,148,Loan Market,Online,2024-01-10,141491.0,230245.0,0.6145236595800126,4.52,1,"(0.6, 0.65]","(4.5, 5.0]",1
9382,9080,469,Lendi,Broker,2020-02-12,145671.0,196263.0,0.7422234450711546,4.68,0,"(0.7, 0.75]","(4.5, 5.0]",2
9383,5540,319,Lendi,Broker,2022-12-22,259902.0,306758.0,0.8472541873398575,4.93,0,"(0.8, 0.85]","(4.5, 5.0]",12
9384,154,462,Loan Market,Broker,2024-11-12,133192.0,216312.0,0.6157402270794038,4.43,0,"(0.6, 0.65]","(4.0, 4.5]",11
9385,3594,328,Loan Market,Broker,2021-09-10,156686.0,256501.0,0.6108592169231309,4.31,1,"(0.6, 0.65]","(4.0, 4.5]",9
9386,8607,130,Loan Market,Broker,2019-11-15,451714.0,533609.0,0.8465262017694604,4.86,1,"(0.8, 0.85]","(4.5, 5.0]",11
9387,1285,474,Smartline,Broker,2021-05-03,481916.0,568839.0,0.8471922635402988,5.16,1,"(0.8, 0.85]","(5.0, 5.5]",5
9388,3149,83,Aussie,Online,2020-09-28,198684.0,301040.0,0.6599920276375233,4.13,1,"(0.65, 0.7]","(4.0, 4.5]",9
9389,769,42,Aussie,Broker,2019-03-24,52832.0,66269.0,0.7972355098160527,4.23,1,"(0.75, 0.8]","(4.0, 4.5]",3
9390,9175,156,Lendi,Broker,2022-01-09,285879.0,461630.0,0.6192816758009662,4.08,1,"(0.6, 0.65]","(4.0, 4.5]",1
9391,5608,157,Loan Market,Online,2022-10-21,801228.0,965704.0,0.8296828013552807,4.74,1,"(0.8, 0.85]","(4.5, 5.0]",10
9392,3203,453,Aussie,Broker,2019-08-10,318310.0,460279.0,0.6915588154141292,4.53,1,"(0.65, 0.7]","(4.5, 5.0]",8
9393,2788,107,Aussie,Online,2022-07-26,214668.0,320805.0,0.6691541590685931,4.56,1,"(0.65, 0.7]","(4.5, 5.0]",7
9394,2211,284,Lendi,Broker,2020-05-09,253659.0,315774.0,0.8032928613502062,4.52,1,"(0.8, 0.85]","(4.5, 5.0]",5
9395,9231,188,Loan Market,Broker,2020-09-11,976875.0,1118387.0,0.8734677709951921,5.63,1,"(0.85, 0.9]","(5.5, 6.5]",9
9396,7400,105,Smartline,Online,2017-02-02,191569.0,312791.0,0.6124504861073369,4.57,1,"(0.6, 0.65]","(4.5, 5.0]",2
9397,6339,112,Lendi,Broker,2017-04-07,401567.0,624403.0,0.643121509666033,4.27,1,"(0.6, 0.65]","(4.0, 4.5]",4
9398,8734,474,Smartline,Broker,2017-09-20,302723.0,447339.0,0.6767194454317643,4.34,1,"(0.65, 0.7]","(4.0, 4.5]",9
9399,359,133,Lendi,Broker,2024-12-31,255970.0,291425.0,0.8783391953332761,4.87,1,"(0.85, 0.9]","(4.5, 5.0]",12
9400,850,271,Mortgage Choice,Broker,2019-07-03,146480.0,169704.0,0.863149955216141,5.17,1,"(0.85, 0.9]","(5.0, 5.5]",7
9401,7499,110,Lendi,Broker,2023-05-30,329472.0,377769.0,0.8721520294148011,5.48,1,"(0.85, 0.9]","(5.0, 5.5]",5
9402,4523,73,Lendi,Online,2024-08-09,368143.0,515959.0,0.7135121201490816,5.21,0,"(0.7, 0.75]","(5.0, 5.5]",8
9403,2545,416,Aussie,Broker,2017-06-21,323534.0,483255.0,0.6694891930761192,4.77,0,"(0.65, 0.7]","(4.5, 5.0]",6
9404,1832,436,Mortgage Choice,Broker,2019-01-28,333337.0,506977.0,0.657499255390284,4.11,1,"(0.65, 0.7]","(4.0, 4.5]",1
9405,1473,346,Loan Market,Broker,2019-07-15,236807.0,273896.0,0.8645872886058942,5.47,0,"(0.85, 0.9]","(5.0, 5.5]",7
9406,9629,293,Mortgage Choice,Online,2020-11-19,228063.0,340714.0,0.669367856912249,4.4,1,"(0.65, 0.7]","(4.0, 4.5]",11
9407,330,143,Aussie,Broker,2020-07-03,113540.0,149542.0,0.7592515814954995,4.65,1,"(0.75, 0.8]","(4.5, 5.0]",7
9408,5852,425,Lendi,Online,2019-06-20,328500.0,469607.0,0.6995210889105146,4.57,1,"(0.65, 0.7]","(4.5, 5.0]",6
9409,7033,260,Lendi,Online,2024-01-09,226567.0,302218.0,0.7496806940685201,4.39,0,"(0.7, 0.75]","(4.0, 4.5]",1
9410,5267,245,Lendi,Broker,2019-10-31,211769.0,300924.0,0.7037291807898339,4.52,1,"(0.7, 0.75]","(4.5, 5.0]",10
9411,4355,437,Lendi,Broker,2017-09-28,208251.0,302741.0,0.6878850238322527,4.21,1,"(0.65, 0.7]","(4.0, 4.5]",9
9412,6436,484,Loan Market,Broker,2019-01-12,136133.0,186945.0,0.7281981331407633,5.05,1,"(0.7, 0.75]","(5.0, 5.5]",1
9413,7979,340,Lendi,Broker,2020-08-28,51976.0,74265.0,0.6998720797145358,4.06,1,"(0.65, 0.7]","(4.0, 4.5]",8
9414,4239,155,Smartline,Online,2024-02-28,247078.0,290029.0,0.8519079126570102,5.49,0,"(0.85, 0.9]","(5.0, 5.5]",2
9415,6113,149,Lendi,Broker,2022-04-07,600059.0,775073.0,0.7741967530800324,4.93,1,"(0.75, 0.8]","(4.5, 5.0]",4
9416,4723,60,Aussie,Online,2024-02-14,144922.0,221983.0,0.6528517949572715,4.51,1,"(0.65, 0.7]","(4.5, 5.0]",2
9417,1389,86,Aussie,Broker,2024-05-21,242834.0,362015.0,0.6707843597640982,4.21,0,"(0.65, 0.7]","(4.0, 4.5]",5
9418,4186,192,Smartline,Broker,2018-01-26,1003957.0,1629625.0,0.616066272915548,5.07,1,"(0.6, 0.65]","(5.0, 5.5]",1
9419,8912,327,Loan Market,Online,2019-08-17,269145.0,390118.0,0.6899066436309014,5.22,1,"(0.65, 0.7]","(5.0, 5.5]",8
9420,3236,431,Lendi,Online,2018-07-29,210237.0,262515.0,0.8008570938803496,4.84,0,"(0.8, 0.85]","(4.5, 5.0]",7
9421,4577,182,Lendi,Broker,2017-12-10,420833.0,642603.0,0.6548880101711321,4.07,1,"(0.65, 0.7]","(4.0, 4.5]",12
9422,1101,287,Aussie,Broker,2021-04-19,257257.0,408499.0,0.6297616395633772,4.14,1,"(0.6, 0.65]","(4.0, 4.5]",4
9423,8865,273,Mortgage Choice,Broker,2020-11-02,73964.0,106223.0,0.6963087090366493,4.52,0,"(0.65, 0.7]","(4.5, 5.0]",11
9424,8709,255,Lendi,Online,2018-04-01,190373.0,242898.0,0.7837569679453927,4.42,1,"(0.75, 0.8]","(4.0, 4.5]",4
9425,2533,434,Lendi,Broker,2020-12-17,169205.0,228090.0,0.7418343636283923,4.6,1,"(0.7, 0.75]","(4.5, 5.0]",12
9426,7771,7,Lendi,Online,2018-03-20,525255.0,750732.0,0.6996571346365947,4.19,1,"(0.65, 0.7]","(4.0, 4.5]",3
9427,3671,126,Aussie,Broker,2017-07-16,172721.0,199704.0,0.8648850298441694,4.75,1,"(0.85, 0.9]","(4.5, 5.0]",7
9428,782,83,Aussie,Online,2024-12-25,327284.0,441937.0,0.7405670944048586,4.77,1,"(0.7, 0.75]","(4.5, 5.0]",12
9429,3524,28,Loan Market,Online,2023-08-08,222225.0,301726.0,0.7365125975222553,4.49,1,"(0.7, 0.75]","(4.0, 4.5]",8
9430,6132,266,Mortgage Choice,Broker,2021-05-17,348326.0,571498.0,0.6094964461817889,4.14,1,"(0.6, 0.65]","(4.0, 4.5]",5
9431,4783,283,Aussie,Online,2020-11-18,220264.0,278180.0,0.7918038679991373,4.65,1,"(0.75, 0.8]","(4.5, 5.0]",11
9432,9782,397,Mortgage Choice,Broker,2021-10-27,812696.0,1101507.0,0.7378037543111392,4.35,1,"(0.7, 0.75]","(4.0, 4.5]",10
9433,4996,450,Lendi,Broker,2024-12-25,123643.0,192134.0,0.6435248316279264,4.17,1,"(0.6, 0.65]","(4.0, 4.5]",12
9434,1502,470,Smartline,Broker,2024-02-27,301402.0,447767.0,0.6731224051794795,5.43,1,"(0.65, 0.7]","(5.0, 5.5]",2
9435,3081,251,Aussie,Online,2018-11-02,298054.0,451113.0,0.6607080709267966,4.2,1,"(0.65, 0.7]","(4.0, 4.5]",11
9436,9269,468,Mortgage Choice,Online,2020-08-10,182235.0,286250.0,0.6366288209606987,4.55,1,"(0.6, 0.65]","(4.5, 5.0]",8
9437,9293,188,Loan Market,Broker,2022-03-21,519071.0,710412.0,0.7306619257557586,4.23,1,"(0.7, 0.75]","(4.0, 4.5]",3
9438,503,383,Loan Market,Online,2022-09-04,150470.0,212233.0,0.7089849363671059,3.84,1,"(0.7, 0.75]","(3.5, 4.0]",9
9439,9532,299,Loan Market,Broker,2023-04-04,147376.0,208147.0,0.7080380692491365,4.26,1,"(0.7, 0.75]","(4.0, 4.5]",4
9440,3886,69,Lendi,Broker,2018-04-06,161563.0,239190.0,0.6754588402525189,4.46,1,"(0.65, 0.7]","(4.0, 4.5]",4
9441,8010,319,Lendi,Broker,2020-09-06,159451.0,218149.0,0.7309270269403023,4.31,1,"(0.7, 0.75]","(4.0, 4.5]",9
9442,624,326,Mortgage Choice,Online,2017-04-10,86655.0,113385.0,0.7642545310226221,4.01,1,"(0.75, 0.8]","(4.0, 4.5]",4
9443,1051,99,Lendi,Broker,2024-08-19,206830.0,263999.0,0.7834499373103686,4.54,0,"(0.75, 0.8]","(4.5, 5.0]",8
9444,7386,193,Smartline,Broker,2018-02-12,187917.0,282180.0,0.6659472677014672,4.48,1,"(0.65, 0.7]","(4.0, 4.5]",2
9445,6082,227,Smartline,Broker,2019-09-05,117286.0,143319.0,0.8183562542300742,5.08,1,"(0.8, 0.85]","(5.0, 5.5]",9
9446,5485,451,Mortgage Choice,Online,2024-08-30,198207.0,325940.0,0.6081088543903787,4.3,1,"(0.6, 0.65]","(4.0, 4.5]",8
9447,3773,182,Lendi,Broker,2020-12-28,396876.0,480985.0,0.8251317608657235,4.49,1,"(0.8, 0.85]","(4.0, 4.5]",12
9448,3917,420,Mortgage Choice,Broker,2017-05-23,237407.0,346635.0,0.6848904467234987,4.96,1,"(0.65, 0.7]","(4.5, 5.0]",5
9449,4019,327,Loan Market,Broker,2024-01-21,127755.0,179684.0,0.7109981968344427,5.32,1,"(0.7, 0.75]","(5.0, 5.5]",1
9450,1330,93,Mortgage Choice,Online,2024-01-15,399891.0,516513.0,0.7742128465304843,4.8,1,"(0.75, 0.8]","(4.5, 5.0]",1
9451,4115,143,Aussie,Broker,2018-12-21,283514.0,362024.0,0.7831359246900758,5.29,1,"(0.75, 0.8]","(5.0, 5.5]",12
9452,3368,203,Lendi,Online,2020-12-30,276240.0,380314.0,0.7263471762806523,4.88,0,"(0.7, 0.75]","(4.5, 5.0]",12
9453,8096,402,Smartline,Broker,2018-02-22,80102.0,90884.0,0.8813652568108798,5.71,1,"(0.85, 0.9]","(5.5, 6.5]",2
9454,5142,492,Loan Market,Broker,2020-01-10,295603.0,344728.0,0.85749634494442,4.94,1,"(0.85, 0.9]","(4.5, 5.0]",1
9455,3952,132,Lendi,Broker,2018-06-29,203810.0,305329.0,0.6675094733877227,4.82,1,"(0.65, 0.7]","(4.5, 5.0]",6
9456,5085,472,Smartline,Broker,2024-11-04,438649.0,564779.0,0.7766737077688796,5.25,1,"(0.75, 0.8]","(5.0, 5.5]",11
9457,1574,267,Loan Market,Online,2023-01-16,248639.0,304594.0,0.8162964470738098,4.82,1,"(0.8, 0.85]","(4.5, 5.0]",1
9458,2635,134,Aussie,Broker,2021-12-15,265376.0,399012.0,0.6650827544033764,4.75,1,"(0.65, 0.7]","(4.5, 5.0]",12
